Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
"Macromill Embrain Co., Ltd. (KOSDAQ:A169330)",KOSDAQ:A169330,Advertising,Communication Services,8742,South Korea,Emerging Markets,Small Asia
"Magnite, Inc. (NasdaqGS:MGNI)",NasdaqGS:MGNI,Advertising,Communication Services,7310,United States,United States,United States
"Making Science Group, S.A. (BME:MAKS)",BME:MAKS,Advertising,Communication Services,7311,Spain,Developed Europe,EU & Environs
Many Idea Cloud Holdings Limited (SEHK:6696),SEHK:6696,Advertising,Communication Services,7310,China,Emerging Markets,China
"Marchex, Inc. (NasdaqGS:MCHX)",NasdaqGS:MCHX,Advertising,Communication Services,7389,United States,United States,United States
Market Connections Asia Public Company Limited (SET:MCA),SET:MCA,Advertising,Communication Services,7311,Thailand,Emerging Markets,Small Asia
Material Group Inc. (TSE:156A),TSE:156A,Advertising,Communication Services,8742,Japan,Japan,Japan
Maxposure Limited (NSEI:MAXPOSURE),NSEI:MAXPOSURE,Advertising,Communication Services,8742,India,Emerging Markets,India
MCH Group AG (SWX:MCHN),SWX:MCHN,Advertising,Communication Services,7389,Switzerland,Developed Europe,EU & Environs
MediaZest plc (AIM:MDZ),AIM:MDZ,Advertising,Communication Services,7310,United Kingdom,Developed Europe,UK
Medix Inc. (TSE:331A),TSE:331A,Advertising,Communication Services,7311,Japan,Japan,Japan
"Mega-info Media Co.,Ltd. (SZSE:301102)",SZSE:301102,Advertising,Communication Services,7310,China,Emerging Markets,China
"Members Co., Ltd. (TSE:2130)",TSE:2130,Advertising,Communication Services,7370,Japan,Japan,Japan
"Messe eSang Co.,Ltd (KOSDAQ:A408920)",KOSDAQ:A408920,Advertising,Communication Services,7310,South Korea,Emerging Markets,Small Asia
Meta Media Holdings Limited (SEHK:72),SEHK:72,Advertising,Communication Services,2721,Hong Kong,Emerging Markets,China
MetaLight Inc. (SEHK:2605),SEHK:2605,Advertising,Communication Services,7311,China,Emerging Markets,China
"MIC Co., Ltd. (TSE:300A)",TSE:300A,Advertising,Communication Services,7311,Japan,Japan,Japan
"MicroAd, Inc. (TSE:9553)",TSE:9553,Advertising,Communication Services,7370,Japan,Japan,Japan
Mirriad Advertising plc (AIM:MIRI),AIM:MIRI,Advertising,Communication Services,7311,United Kingdom,Developed Europe,UK
"MNTN, Inc. (NYSE:MNTN)",NYSE:MNTN,Advertising,Communication Services,7310,United States,United States,United States
Mobidays Inc. (KOSDAQ:A363260),KOSDAQ:A363260,Advertising,Communication Services,7310,South Korea,Emerging Markets,Small Asia
"Mobiquity Technologies, Inc. (OTCPK:MOBQ)",OTCPK:MOBQ,Advertising,Communication Services,7310,United States,United States,United States
Mobvista Inc. (SEHK:1860),SEHK:1860,Advertising,Communication Services,7310,Singapore,Emerging Markets,Small Asia
Most Kwai Chung Limited (SEHK:1716),SEHK:1716,Advertising,Communication Services,7311,Hong Kong,Emerging Markets,China
Motio Limited (ASX:MXO),ASX:MXO,Advertising,Communication Services,7310,Australia,"Australia, NZ and Canada",Australia & NZ
MPL Verbum S.A. (WSE:VER),WSE:VER,Advertising,Communication Services,7310,Poland,Developed Europe,EU & Environs
Mufeed Company (SASE:9615),SASE:9615,Advertising,Communication Services,7310,Saudi Arabia,Emerging Markets,Africa and Middle East
MUSCAT GROUP Inc. (TSE:195A),TSE:195A,Advertising,Communication Services,7370,Japan,Japan,Japan
NAHL Group Plc (AIM:NAH),AIM:NAH,Advertising,Communication Services,7310,United Kingdom,Developed Europe,UK
"NanJi E-Commerce Co., LTD (SZSE:002127)",SZSE:002127,Advertising,Communication Services,7310,China,Emerging Markets,China
"National CineMedia, Inc. (NasdaqGS:NCMI)",NasdaqGS:NCMI,Advertising,Communication Services,7310,United States,United States,United States
NBT Inc. (KOSDAQ:A236810),KOSDAQ:A236810,Advertising,Communication Services,7310,South Korea,Emerging Markets,Small Asia
Neo Marketing Inc. (TSE:4196),TSE:4196,Advertising,Communication Services,7311,Japan,Japan,Japan
Nepa AB (publ) (OM:NEPA),OM:NEPA,Advertising,Communication Services,8700,Sweden,Developed Europe,EU & Environs
NetMedia Group société anonyme (ENXTPA:ALNMG),ENXTPA:ALNMG,Advertising,Communication Services,8742,France,Developed Europe,EU & Environs
Netyear Group Corporation (TSE:3622),TSE:3622,Advertising,Communication Services,7370,Japan,Japan,Japan
New Media Lab Limited (SEHK:1284),SEHK:1284,Advertising,Communication Services,7310,Hong Kong,Emerging Markets,China
New Tech Venture S.A. (WSE:NTV),WSE:NTV,Advertising,Communication Services,7311,Poland,Developed Europe,EU & Environs
Next 15 Group plc (AIM:NFG),AIM:NFG,Advertising,Communication Services,7310,United Kingdom,Developed Europe,UK
"NextMart, Inc. (OTCPK:NXMR)",OTCPK:NXMR,Advertising,Communication Services,7389,United States,United States,United States
Nexxen International Ltd. (NasdaqGM:NEXN),NasdaqGM:NEXN,Advertising,Communication Services,7310,Israel,Emerging Markets,Africa and Middle East
NIQ Global Intelligence plc (NYSE:NIQ),NYSE:NIQ,Advertising,Communication Services,7310,United States,United States,United States
Nissen Inc. (TSE:6543),TSE:6543,Advertising,Communication Services,7311,Japan,Japan,Japan
NP Inc. (KOSDAQ:A291230),KOSDAQ:A291230,Advertising,Communication Services,7310,South Korea,Emerging Markets,Small Asia
Nyle Inc. (TSE:5618),TSE:5618,Advertising,Communication Services,7310,Japan,Japan,Japan
Obiz S.A. (ENXTPA:ALBIZ),ENXTPA:ALBIZ,Advertising,Communication Services,7310,France,Developed Europe,EU & Environs
Odigma Consultancy Solutions Limited (NSEI:ODIGMA),NSEI:ODIGMA,Advertising,Communication Services,7311,India,Emerging Markets,India
Omnicom Group Inc. (NYSE:OMC),NYSE:OMC,Advertising,Communication Services,7311,United States,United States,United States
One Great Studio Company Limited (JMSE:1GS),JMSE:1GS,Advertising,Communication Services,8742,Jamaica,Emerging Markets,Latin America & Caribbean
OOH Holdings Limited (SEHK:8091),SEHK:8091,Advertising,Communication Services,7311,Hong Kong,Emerging Markets,China
oOh!media Limited (ASX:OML),ASX:OML,Advertising,Communication Services,7310,Australia,"Australia, NZ and Canada",Australia & NZ
Orange Tour Cultural Holding Limited (SEHK:8627),SEHK:8627,Advertising,Communication Services,7389,China,Emerging Markets,China
Orchestra Holdings Inc. (TSE:6533),TSE:6533,Advertising,Communication Services,7310,Japan,Japan,Japan
Oricom Inc. (KOSDAQ:A010470),KOSDAQ:A010470,Advertising,Communication Services,7310,South Korea,Emerging Markets,Small Asia
Pathos Communications PLC (AIM:NEWS),AIM:NEWS,Advertising,Communication Services,7311,United Kingdom,Developed Europe,UK
PC Iletisim ve Medya Hizmetleri Sanayi Ticaret A.S. (IBSE:PCILT),IBSE:PCILT,Advertising,Communication Services,7311,Turkey,Developed Europe,EU & Environs
Performance One AG (DB:PO1),DB:PO1,Advertising,Communication Services,8742,Germany,Developed Europe,EU & Environs
Perion Network Ltd. (NasdaqGS:PERI),NasdaqGS:PERI,Advertising,Communication Services,7370,Israel,Emerging Markets,Africa and Middle East
Piala Inc. (TSE:7044),TSE:7044,Advertising,Communication Services,7310,Japan,Japan,Japan
Pico (Thailand) Public Company Limited (SET:PICO),SET:PICO,Advertising,Communication Services,7389,Thailand,Emerging Markets,Small Asia
Pico Far East Holdings Limited (SEHK:752),SEHK:752,Advertising,Communication Services,7389,Hong Kong,Emerging Markets,China
Plan B Media Public Company Limited (SET:PLANB),SET:PLANB,Advertising,Communication Services,7310,Thailand,Emerging Markets,Small Asia
"PlayD Co., Ltd. (KOSDAQ:A237820)",KOSDAQ:A237820,Advertising,Communication Services,7310,South Korea,Emerging Markets,Small Asia
Plus Group Holdings Inc. (SEHK:2486),SEHK:2486,Advertising,Communication Services,8742,China,Emerging Markets,China
Portobello S.p.A. (BIT:POR),BIT:POR,Advertising,Communication Services,7310,Italy,Developed Europe,EU & Environs
Powerwin Tech Group Limited (SEHK:2405),SEHK:2405,Advertising,Communication Services,7311,Hong Kong,Emerging Markets,China
Prakit Holdings Public Company Limited (SET:PRAKIT),SET:PRAKIT,Advertising,Communication Services,7311,Thailand,Emerging Markets,Small Asia
"PRAP Japan, Inc. (TSE:2449)",TSE:2449,Advertising,Communication Services,8700,Japan,Japan,Japan
Praveg Limited (BSE:531637),BSE:531637,Advertising,Communication Services,7389,India,Emerging Markets,India
"Prismaflex International, S.A. (ENXTPA:ALPRI)",ENXTPA:ALPRI,Advertising,Communication Services,3990,France,Developed Europe,EU & Environs
Promotica S.p.A. (BIT:PMT),BIT:PMT,Advertising,Communication Services,8742,Italy,Developed Europe,EU & Environs
PT Digital Mediatama Maxima Tbk (IDX:DMMX),IDX:DMMX,Advertising,Communication Services,7370,Indonesia,Emerging Markets,Small Asia
PT Dyandra Media International Tbk (IDX:DYAN),IDX:DYAN,Advertising,Communication Services,7389,Indonesia,Emerging Markets,Small Asia
PT Era Media Sejahtera Tbk (IDX:DOOH),IDX:DOOH,Advertising,Communication Services,7311,Indonesia,Emerging Markets,Small Asia
PT Fortune Indonesia Tbk (IDX:FORU),IDX:FORU,Advertising,Communication Services,7311,Indonesia,Emerging Markets,Small Asia
PT Lini Imaji Kreasi Ekosistem Tbk (IDX:FUTR),IDX:FUTR,Advertising,Communication Services,7311,Indonesia,Emerging Markets,Small Asia
PT NFC Indonesia Tbk (IDX:NFCX),IDX:NFCX,Advertising,Communication Services,7310,Indonesia,Emerging Markets,Small Asia
PT Solusi Sinergi Digital Tbk (IDX:WIFI),IDX:WIFI,Advertising,Communication Services,7310,Indonesia,Emerging Markets,Small Asia
PT Trimegah Karya Pratama Tbk (IDX:UVCR),IDX:UVCR,Advertising,Communication Services,7310,Indonesia,Emerging Markets,Small Asia
Publicis Groupe S.A. (ENXTPA:PUB),ENXTPA:PUB,Advertising,Communication Services,7311,France,Developed Europe,EU & Environs
"PubMatic, Inc. (NasdaqGM:PUBM)",NasdaqGM:PUBM,Advertising,Communication Services,7370,United States,United States,United States
PUC Berhad (KLSE:PUC),KLSE:PUC,Advertising,Communication Services,7310,Malaysia,Emerging Markets,Small Asia
Qian Xun Technology Limited (SEHK:1640),SEHK:1640,Advertising,Communication Services,7310,China,Emerging Markets,China
Qunabox Group Limited (SEHK:917),SEHK:917,Advertising,Communication Services,8742,China,Emerging Markets,China
Qwamplify (ENXTPA:ALQWA),ENXTPA:ALQWA,Advertising,Communication Services,7310,France,Developed Europe,EU & Environs
R K Swamy Limited (NSEI:RKSWAMY),NSEI:RKSWAMY,Advertising,Communication Services,8742,India,Emerging Markets,India
Readyplanet Public Company Limited (SET:READY),SET:READY,Advertising,Communication Services,8742,Thailand,Emerging Markets,Small Asia
"Rego Interactive Co., Ltd (SEHK:2422)",SEHK:2422,Advertising,Communication Services,7311,China,Emerging Markets,China
"Rentracks CO.,LTD. (TSE:6045)",TSE:6045,Advertising,Communication Services,7310,Japan,Japan,Japan
Reworld Media Société Anonyme (ENXTPA:ALREW),ENXTPA:ALREW,Advertising,Communication Services,7370,France,Developed Europe,EU & Environs
Roctec Global Public Company Limited (SET:ROCTEC),SET:ROCTEC,Advertising,Communication Services,7310,Thailand,Emerging Markets,Small Asia
Roof Renovation S.A. (WSE:RRH),WSE:RRH,Advertising,Communication Services,8742,Poland,Developed Europe,EU & Environs
RooLife Group Ltd (ASX:RLG),ASX:RLG,Advertising,Communication Services,7310,Australia,"Australia, NZ and Canada",Australia & NZ
S4 Capital plc (LSE:SFOR),LSE:SFOR,Advertising,Communication Services,7310,United Kingdom,Developed Europe,UK
Sabio Holdings Inc. (TSXV:SBIO),TSXV:SBIO,Advertising,Communication Services,7310,United States,United States,United States
Saylor Advertising.Inc. (TSE:2156),TSE:2156,Advertising,Communication Services,7311,Japan,Japan,Japan
Sealand Capital Galaxy Limited (LSE:SCGL),LSE:SCGL,Advertising,Communication Services,7310,Cayman Islands,Emerging Markets,Latin America & Caribbean
SEEC Media Group Limited (SEHK:205),SEHK:205,Advertising,Communication Services,7311,Hong Kong,Emerging Markets,China
Seni Jaya Corporation Berhad (KLSE:SJC),KLSE:SJC,Advertising,Communication Services,7311,Malaysia,Emerging Markets,Small Asia
"Septeni Holdings Co., Ltd. (TSE:4293)",TSE:4293,Advertising,Communication Services,7331,Japan,Japan,Japan
Seyfert Ltd. (TSE:9213),TSE:9213,Advertising,Communication Services,8742,Japan,Japan,Japan
SG Company S.p.A. (BIT:SGC),BIT:SGC,Advertising,Communication Services,7310,Italy,Developed Europe,EU & Environs
"Shanghai Fengyuzhu Culture Technology Co., Ltd. (SHSE:603466)",SHSE:603466,Advertising,Communication Services,7310,China,Emerging Markets,China
"Shanghai LongYun Cultural Creation & Technology Group Co., Ltd. (SHSE:603729)",SHSE:603729,Advertising,Communication Services,7310,China,Emerging Markets,China
ShiFang Holding Limited (SEHK:1831),SEHK:1831,Advertising,Communication Services,7330,China,Emerging Markets,China
"Shunya International Martech (Beijing) Co., Ltd. (SZSE:300612)",SZSE:300612,Advertising,Communication Services,7311,China,Emerging Markets,China
"Sibannac, Inc. (OTCPK:SNNC)",OTCPK:SNNC,Advertising,Communication Services,2833,United States,United States,United States
Signpost India Limited (NSEI:SIGNPOST),NSEI:SIGNPOST,Advertising,Communication Services,7310,India,Emerging Markets,India
Silver Bullet Data Services Group PLC (AIM:SBDS),AIM:SBDS,Advertising,Communication Services,7310,United Kingdom,Developed Europe,UK
"Simei Media Co.,Ltd. (SZSE:002712)",SZSE:002712,Advertising,Communication Services,7310,China,Emerging Markets,China
SinoMedia Holding Limited (SEHK:623),SEHK:623,Advertising,Communication Services,7310,China,Emerging Markets,China
Sirius Media (ENXTPA:ALSRS),ENXTPA:ALSRS,Advertising,Communication Services,7310,France,Developed Europe,EU & Environs
Snipp Interactive Inc. (TSXV:SPN),TSXV:SPN,Advertising,Communication Services,8742,Canada,"Australia, NZ and Canada",Canada
Sociallite US AB (publ) (DB:8450),DB:8450,Advertising,Communication Services,7370,Sweden,Developed Europe,EU & Environs
"Socialwire Co., Ltd. (TSE:3929)",TSE:3929,Advertising,Communication Services,7389,Japan,Japan,Japan
SpaceandPeople plc (AIM:SAL),AIM:SAL,Advertising,Communication Services,7310,United Kingdom,Developed Europe,UK
"SPAR Group, Inc. (NasdaqCM:SGRP)",NasdaqCM:SGRP,Advertising,Communication Services,7389,United States,United States,United States
"Specificity, Inc. (OTCPK:SPTY)",OTCPK:SPTY,Advertising,Communication Services,7311,United States,United States,United States
Stagwell Inc. (NasdaqGS:STGW),NasdaqGS:STGW,Advertising,Communication Services,7310,United States,United States,United States
Star Fashion Culture Holdings Limited (NasdaqCM:STFS),NasdaqCM:STFS,Advertising,Communication Services,8742,China,Emerging Markets,China
Starbox Group Holdings Ltd. (OTCPK:STBX.F),OTCPK:STBX.F,Advertising,Communication Services,7311,Malaysia,Emerging Markets,Small Asia
"Stran & Company, Inc. (NasdaqCM:SWAG)",NasdaqCM:SWAG,Advertising,Communication Services,7311,United States,United States,United States
Strategic Management & Opportunity Corporation (OTCPK:SMPP),OTCPK:SMPP,Advertising,Communication Services,7370,United States,United States,United States
Stream Ideas Group Limited (SEHK:8401),SEHK:8401,Advertising,Communication Services,7370,Hong Kong,Emerging Markets,China
Ströer SE & Co. KGaA (XTRA:SAX),XTRA:SAX,Advertising,Communication Services,7310,Germany,Developed Europe,EU & Environs
SUNNY SIDE UP GROUP Inc. (TSE:2180),TSE:2180,Advertising,Communication Services,8742,Japan,Japan,Japan
Sunwave Communications Co.Ltd (SZSE:002115),SZSE:002115,Advertising,Communication Services,7310,China,Emerging Markets,China
System1 Group PLC (AIM:SYS1),AIM:SYS1,Advertising,Communication Services,8742,United Kingdom,Developed Europe,UK
SYZYGY AG (XTRA:SYZ),XTRA:SYZ,Advertising,Communication Services,7370,Germany,Developed Europe,EU & Environs
Team Internet Group plc (AIM:TIG),AIM:TIG,Advertising,Communication Services,7310,United Kingdom,Developed Europe,UK
"TechTarget, Inc. (NasdaqGS:TTGT)",NasdaqGS:TTGT,Advertising,Communication Services,7310,United States,United States,United States
"TEN Holdings, Inc. (NasdaqCM:XHLD)",NasdaqCM:XHLD,Advertising,Communication Services,7389,United States,United States,United States
Tersis Technologies Inc. (OTCPK:TERS),OTCPK:TERS,Advertising,Communication Services,7310,United States,United States,United States
The Limners and Bards Limited (JMSE:LAB),JMSE:LAB,Advertising,Communication Services,7310,Jamaica,Emerging Markets,Latin America & Caribbean
The Mission Group plc (AIM:TMG),AIM:TMG,Advertising,Communication Services,7311,United Kingdom,Developed Europe,UK
The Pebble Group plc (AIM:PEBB),AIM:PEBB,Advertising,Communication Services,7311,United Kingdom,Developed Europe,UK
The Place Holdings Limited (SGX:E27),SGX:E27,Advertising,Communication Services,7389,Singapore,Emerging Markets,Small Asia
"The Trade Desk, Inc. (NasdaqGM:TTD)",NasdaqGM:TTD,Advertising,Communication Services,7370,United States,United States,United States
Thinking Hats Entertainment Solutions Limited (NSEI:THESL),NSEI:THESL,Advertising,Communication Services,7389,India,Emerging Markets,India
"Three's Company Media Group Co., Ltd. (SHSE:605168)",SHSE:605168,Advertising,Communication Services,7311,China,Emerging Markets,China
"Thryv Holdings, Inc. (NasdaqCM:THRY)",NasdaqCM:THRY,Advertising,Communication Services,2741,United States,United States,United States
"Tihama for Advertising, Public Relations and Marketing Company (SASE:4070)",SASE:4070,Advertising,Communication Services,7310,Saudi Arabia,Emerging Markets,Africa and Middle East
