Bloomberg Symbol,Primary Exchange,0.00me,Industry 0.00me,FCFF,FCFE,Market Capitalization,Firm Value,Enterprise Value,Cash & near Cash,Invested Capital,Total Debt,Book Equity,Revenues,Net Cap Ex,EBIT,EBITDA,EBIT (1-t),Chg in non-cash WC,Reinvestment,Tax Rate,Net Income,Standard deviation in stock prices,Beta,Geo growth in earnings per share,Cash/Firm Value,Payout Ratio,Reinvestment Rate,Net Margin,After-tax Margin,PE,PBV,PS,EV/EBITDA,EV/EBIT,Firm Value/BV,EV/Sales,ROE,ROIC,Market Debt to Capital,Market Debt to Equity,Book Debt to Equity,Interest Coverage Ratio,Geometric Growth-EPS Before XO,Volatility 90 Day Calc,Raw Beta,Current Market Cap,Operating Income (Losses),Effective Tax Rate,Capital Expenditures,Depreciation & Amortization,Cash Flow Net Income,Total Debt (ST & LT Debt),Interest Expense,Sales/Revenue/Turnover,Changes in Non-Cash Work Cap,Industry Subgroup,IBES Est Growth,Dividends Paid,Total Common Equity,Cash&Near Cash Items,Adj Beta
MAN GR Equity     ,Xetra,MAN AG,Machinery-General Indust,351.44100000000003,214.82395889670093,4893.484,5646.484,5042.484,604,3094,753,2945,14947,203,657,1146,468.44100000000003,-86,117,0.287,308,0.22489,1.6415094339622642,-0.013000000000000001,0.10696922190871345,0.35714285714285715,0.24976464485388766,0.02060614170067572,0.03134013514417609,15.887935064935066,1.6616244482173177,0.3273890412791865,4.400073298429319,7.675013698630138,1.5269021092482424,0.3373575968421757,0.10458404074702886,0.15140303813833225,0.13335732466433978,0.1538780958515446,0.2556876061120543,6.4411764705882355,-1.3,22.489,1.131,4893484000,657,28.7,-692,489,308,753,102,14947,86,Machinery-General Indust,15.69,-110,2945,604,1.6415094339622642
MNI GR Equity     ,Frankfurt,MANIA TECHNOLOGIE AG,Electronic Compo-Semicon,1.9800000000000004,0.00,18.5224,92.3824,90.3424,2.04,34.69,73.86,-37.13,69.58,-2.38,-12.14,-5.550000000000001,-12.14,-11.74,-14.120000000000001,0,-18.55,0.9569799999999999,2.121915820029028,0.00,0.02208212819757876,0.00,0.00,-0.3163265306122449,-0.17447542397240587,0,0,0.2662029318769762,0,0,0,1.2983960908306984,0.00,-0.3499567598731623,0.7995029356241016,3.9876041981600654,0.00,0.00,,95.698,1.462,18522400,-12.14,-18.64,-4.21,6.59,-22.01,73.86,6.41,69.58,11.74,Electronic Compo-Semicon,,,-37.13,2.04,2.121915820029028
MUK GR Equity     ,Frankfurt,MARKT-UND KUEHLHALLEN AG,Storage/Warehousing,32.729828,16.457793800917685,106.386,170.05599999999998,164.166,5.89,100.89999999999999,63.67,43.12,114.95,-3.6100000000000003,11.94,18.05,6.879828,-22.24,-25.849999999999998,0.4238,6.02,0.25256,0.5703918722786648,0.2554,0.03463564943312791,0.4119601328903655,-3.7573613758948623,0.05237059591126576,0.05985061331013484,17.672093023255815,2.4672077922077924,0.9254980426272291,9.095069252077561,13.749246231155778,1.592433748478322,1.4281513701609394,0.1396103896103896,0.06818461843409317,0.37440607799783604,0.5984810031395109,1.4765769944341374,3.532544378698225,25.54,25.256,0.393,106386000,11.94,42.38,-2.5,6.11,6.02,63.67,3.38,114.95,22.24,Storage/Warehousing,,-2.48,43.12,5.89,0.5703918722786648
MKA GR Equity     ,Xetra,MARSEILLE-KLINIKEN AG,Phys Therapy/Rehab Cntrs,40.393443000000005,0.12950827312980628,128.547,353.007,351.217,1.79,255.67000000000004,224.46,33,200.08,-5.970000000000001,10.81,26.840000000000003,10.81,-19.07,-25.04,0,-3.08,0.36082000000000003,1.200290275761974,0.00,0.005070720977204418,0.00,-2.316373728029602,-0.06027588964414234,0.05402838864454218,0,3.895363636363636,0.6424780087964813,13.08558122205663,32.4900092506938,1.3711139594500115,1.7553828468612553,-0.09333333333333334,0.04228106543591348,0.6358514137113428,1.7461317650353567,6.801818181818182,0.7782577393808495,,36.082,0.827,128547000,10.81,-42.03,-10.06,16.03,-12.06,224.46,13.89,200.08,19.07,Phys Therapy/Rehab Cntrs,,-4.82,33,1.79,1.200290275761974
MZX GR Equity     ,Xetra,MASTERFLEX AG,Rubber/Plastic Products,3.5275509999999994,2.8179352750809064,123.75,140.91,137.32,3.59,42.760000000000005,17.16,29.19,66.92,0.5499999999999998,7.97,10.57,5.007550999999999,0.93,1.48,0.37170000000000003,3.75,0.24480000000000002,0.7416545718432511,0.00,0.025477254985451708,0.464,0.29555365487041474,0.05603705917513449,0.07482891512253435,33,4.239465570400822,1.8492229527794382,12.991485335856195,17.22961104140527,3.0401294498381874,2.0520023909145246,0.12846865364850976,0.11710830215154347,0.12177985948477753,0.13866666666666666,0.5878725590955807,6.275590551181102,,24.48,0.511,123750000,7.97,37.17,-3.15,2.6,3.75,17.16,1.27,66.92,-0.93,Rubber/Plastic Products,,-1.74,29.19,3.59,0.7416545718432511
MAK GR Equity     ,Frankfurt,MATERNUS-KLINIKEN AG,Phys Therapy/Rehab Cntrs,13.872793999999999,-0.5843047246978385,19.60983,99.17983,95.95983,3.22,78.69,79.57,2.34,105.33,-5.140000000000001,7.38,13.620000000000001,7.38,-0.31,-5.45,0,-0.7399999999999993,1.02164,0.5965166908563135,0.00,0.03246627867783198,0.00,-0.7384823848238483,-0.30380708250261085,0.07006550840216462,0,8.380269230769231,0.1861751637710054,7.045508810572686,13.002686991869918,1.2108390916859968,0.9110398746795785,-0.31623931623931595,0.09378574151734655,0.802280060371146,4.0576588374300036,34.004273504273506,0.9088669950738917,,102.164,0.411,19609830,7.38,-14.13,-1.1,6.24,-32,79.57,8.12,105.33,0.31,Phys Therapy/Rehab Cntrs,,,2.34,3.22,0.5965166908563135
HOH GR Equity     ,Frankfurt,MATTHIAS HOHNER AG,Leisure&Rec Products,4.514034,2.931872065727699,13.5,18.95,11.04,7.91,9.129999999999999,5.45,11.59,62.32,-0.54,3.47,4.5,0.4240339999999999,-3.55,-4.09,0.8778,0.15,0.31737,0.30043541364296084,0.00,0.4174142480211082,0,-9.64545295896084,0.0024069319640564824,0.0068041399229781755,90,1.1647972389991372,0.21662387676508343,2.453333333333333,3.1815561959654173,1.1120892018779343,0.1771501925545571,0.012942191544434857,0.04644403066812705,0.287598944591029,0.40370370370370373,0.47023295944779986,3.0173913043478264,,31.737,0.207,13500000,3.47,87.78,-0.49,1.03,0.15,5.45,1.15,62.32,3.55,Leisure&Rec Products,,,11.59,7.91,0.30043541364296084
MXH GR Equity     ,Frankfurt,M.A.X. HOLDING AG,Miscellaneous Manufactur,3.544667999999999,2.3711871886120996,38.376,65.98599999999999,58.86599999999999,7.12,63.13,27.61,42.64,134,-1.7699999999999996,9.16,13.84,4.234667999999999,2.46,0.6900000000000004,0.5377000000000001,2.79,0.46059,0.656023222060958,0.4711,0.10790167611311492,0,0.1629407547415761,0.02082089552238806,0.03160199999999999,13.754838709677419,0.8999999999999999,0.2863880597014925,4.253323699421965,6.426419213973798,0.9393024911032027,0.4392985074626865,0.06543151969981238,0.06707853635355614,0.41842208953414367,0.7194600792161768,0.6475140712945591,3.271428571428572,47.11,46.059,0.452,38376000,9.16,53.77,-2.91,4.68,2.79,27.61,2.8,134,-2.46,Miscellaneous Manufactur,,,42.64,7.12,0.656023222060958
MXA GR Equity     ,Frankfurt,MAXDATA COMPUTER AG,Computers-Peripher Equip,-6.17,-5.8,101.79,101.79,48.50000000000001,53.29,113.4,0,166.69,660.02,-0.6600000000000001,-0.37,6.85,0,6.46,5.8,1,0,0.53628,0.6124818577648766,0.00,0.5235288338736614,0.00,0.00,-0.0022120541801763584,0,0,0.6106545083688284,0.1542225993151723,7.0802919708029215,0,0.6106545083688284,0.0734826217387352,0,0,0,0,0,0.00,,53.628,0.422,101790000,-0.37,279.88,-6.56,7.22,-1.46,0,0.77,660.02,-6.46,Computers-Peripher Equip,,,166.69,53.29,0.6124818577648766
MDB GR Equity     ,Berlin,MDB AG-BEARER SHS,Diversified Operations,5.026752999999999,1.909965719882468,20.38672,46.64672,42.206720000000004,4.44,36.400000000000006,26.26,14.58,116.66,-1.1800000000000002,3.21,7.29,0,-4.17,-5.35,1,0,0.44761,1.3134978229317853,0.00,0.09518354130794192,0.00,0.00,-0.005657466140922339,0,0,1.3982661179698217,0.1747533001885822,5.789673525377229,13.148510903426793,1.1421821743388834,0.3617925595748329,0,0,0.5629549087267015,1.2880934255240668,1.8010973936899863,1.5141509433962264,,44.761,0.905,20386720,3.21,110.07,-2.9,4.08,-0.66,26.26,2.12,116.66,4.17,Diversified Operations,,,14.58,4.44,1.3134978229317853
BDE GR Equity     ,Frankfurt,MEDIANTIS AG,E-Commerce/Services,-0.009999999999999981,1.3499999999999999,16,16,15.77,0.23,13.209999999999999,0,13.44,2.17,-0.05,-0.23,-0.07,-0.23,-0.17,-0.22000000000000003,0,1.13,0.15271,0.41654571843251087,0.00,0.014375,0,0.00,0.5207373271889401,-0.10599078341013826,14.15929203539823,1.1904761904761905,7.373271889400922,0,0,1.1904761904761905,7.267281105990784,0.08407738095238095,-0.017411052233156702,0,0,0,0.00,,15.271,0.287,16000000,-0.23,0,-0.11,0.16,1.13,0,0,2.17,0.17,E-Commerce/Services,,,13.44,0.23,0.41654571843251087
MED GR Equity     ,Xetra,MEDICLIN AG,Medical-Hospitals,26.68,-0.8277178911346397,58.275,150.925,127.53500000000001,23.39,163.63,92.65,94.37,357.9,-12.509999999999998,-12.96,8.509999999999998,-12.96,-27.13,-39.64,0,-20.830000000000002,0.45807000000000003,0.6371552975326561,0.00,0.15497763789961902,0.00,0.00,-0.046996367700474995,-0.03621123218776195,0,0.6175161597965455,0.16282481139983238,14.986486486486491,0,0.8069992514169607,0.3563425537859738,-0.2207269259298506,-0.07920308011978244,0.6138810667550108,1.58987558987559,0.9817738688142418,0.00,,45.807,0.439,58275000,-12.96,-3.71,-8.96,21.47,-16.82,92.65,7.87,357.9,27.13,Medical-Hospitals,,-3,94.37,23.39,0.6371552975326561
MDG GR Equity     ,Xetra,MEDIGENE AG,Medical-Biomedical/Gene,-24.869999999999997,-25.418681652490886,171.1496,174.84959999999998,153.40959999999998,21.44,11.48,3.7,29.22,12.5,-1.16,-29.04,-27.77,-29.04,-3.01,-4.17,0,-29.119999999999997,0.44187,2.142235123367199,0.00,0.12261966856086605,0.00,0.00,-1,-1,0,5.857275838466803,13.691968,0,0,5.311348724179829,12.272768,-0.9965776865160848,-1,0.021161043548283784,0.021618513861557376,0.1266255989048597,0.00,,44.187,1.476,171149600,-29.04,0,-0.11,1.27,-31.06,3.7,0.08,12.5,3.01,Medical-Biomedical/Gene,,,29.22,21.44,2.142235123367199
MDN GR Equity     ,Xetra,MEDION AG,Distribution/Wholesale,61.34773,58.815973130943036,572.3055,574.7855000000001,487.3855000000001,87.4,371.12,2.48,456.04,2624.11,13.370000000000001,90.03,97.07000000000001,53.20773,-21.51,-8.14,0.409,50.72,0.40692999999999996,0.6937590711175617,0.1525,0.15205672376912777,0.6681782334384858,-0.15298528991934068,0.01932845802957955,0.020276486122914054,11.283625788643535,1.2549458380843785,0.21809508747727802,5.020969403523231,5.413589914472954,1.253566910930821,0.18573363921481953,0.1112183141829664,0.14337068872601852,0.004314653031435204,0.004333349932859286,0.005438119463204982,16.922932330827066,15.25,40.693,0.478,572305500,90.03,40.9,-20.41,7.04,50.72,2.48,5.32,2624.11,21.51,Distribution/Wholesale,4.873,-33.89,456.04,87.4,0.6937590711175617
MHH GR Equity     ,Frankfurt,MEDISA0.00 AG,Medical-Outptnt/Home Med,0.27999999999999936,-2.1452153558052434,27.5184,31.7884,30.7984,0.99,9.69,4.27,6.41,18.75,-0.6,-3.91,-3.1900000000000004,-3.91,-3.59,-4.1899999999999995,0,-4.66,0.55504,0.88388969521045,0.00,0.031143435970353964,0.00,0.00,-0.3957333333333333,-0.20853333333333335,0,4.293042121684867,1.467648,0,0,2.9764419475655433,1.6425813333333334,-0.7269890795631825,-0.4035087719298246,0.13432572888223376,0.15516890516890516,0.6661466458658345,0.00,,55.504,0.609,27518400,-3.91,-63.93,-0.12,0.72,-7.42,4.27,0.75,18.75,3.59,Medical-Outptnt/Home Med,,,6.41,0.99,0.88388969521045
MUM GR Equity     ,Xetra,MENSCH UND MASCHINE SOFTWARE,Applications Software,11.36422,1.0856726094003246,45.714,73.994,72.874,1.12,35.900000000000006,28.28,8.74,135.48,-4.33,2.11,6.91,2.11,-2.81,-7.140000000000001,0,-0.6000000000000001,0.59619,1.2597968069666183,0.00,0.015136362407762793,0.00,-3.383886255924171,-0.06834957189253027,0.015574254502509596,0,5.230434782608695,0.33742249778565103,10.54616497829233,34.53744075829384,1.9987574284170717,0.5378948922350163,-0.06864988558352404,0.05877437325905291,0.3821931507960105,0.6186288664304153,3.2356979405034325,0.7785977859778598,,59.619,0.868,45714000,2.11,-100.2,-0.47,4.8,-9.26,28.28,2.71,135.48,2.81,Applications Software,,,8.74,1.12,1.2597968069666183
MC9 GR Equity     ,Frankfurt,MERCATURA COSMETICS BIOTECH,Cosmetics&Toiletries,0,0.00,10.17,10.17,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8693500000000001,0.00,0.00,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0.00,0,0,0.00,0.00,,86.935,,10170000,,,,,,,,,,Cosmetics&Toiletries,,,,,0.00
MRK GR Equity     ,Xetra,MERCK KGAA,Medical-Drugs,296.33835999999985,547.3694779771615,11666.06,11878.16,11557.76,320.4,2744.6,212.1,2852.9,5339.5,-104.59999999999997,746.3,1085.1999999999998,415.8383599999999,224.1,119.50000000000003,0.4428,658.6,0.31215,0.9114658925979682,0.0842,0.02697387474154246,0.06711205587610082,0.28737127570433874,0.12334488247963293,0.07787964416143832,17.71342241117522,4.08919345227663,2.1848600056185035,10.650350165868044,15.486747956585825,3.8754192495921695,2.1645772076037084,0.23085281643240213,0.15151146250819789,0.017856300975908727,0.018180945409161278,0.07434540292334116,17.15632183908046,8.42,31.215,0.628,11666060000,746.3,44.28,-234.3,338.9,658.6,212.1,43.5,5339.5,-224.1,Medical-Drugs,5,-44.2,2852.9,320.4,0.9114658925979682
MEO GR Equity     ,Xetra,METRO AG,Food-Retail,1500.5266000000001,915.7948493063308,13330.54,21133.54,19026.54,2107,10435,7803,4739,56409,299,1823,2992,1265.5266000000001,-534,-235,0.30579999999999996,827,0.17434000000000002,1.304789550072569,0.2444,0.09969934047963569,0.40386940749697703,-0.1856934496675139,0.01466078108103317,0.022434834866776582,16.119153567110036,2.812943658999789,0.23631938165895514,6.35913770053476,10.43693911135491,1.6850215276670388,0.337296176142105,0.17450939016670183,0.12127710589362722,0.36922351863436037,0.5853476303285537,1.6465499050432582,3.1376936316695354,24.44,17.434,0.899,13330540000,1823,30.58,-1468,1169,827,7803,581,56409,534,Food-Retail,9.278,-334,4739,2107,1.304789550072569
MFG GR Equity     ,Frankfurt,MFC INDUSTRIAL HOLDINGS AG,Diversified Operations,24.019999999999996,16.278954075498916,24.6031,33.2931,8.933100000000003,24.36,17.229999999999997,8.69,32.9,83.44,-1.06,-3.6,-1.74,-3.6,-26.56,-27.619999999999997,0,-5.57,1.25191,0.20899854862119013,0.00,0.731683141551853,0.00,0.00,-0.004554170661553212,-0.04314477468839885,0,0.7478145896656536,0.2948597794822627,0,0,0.8005073334936285,0.10706016299137108,-0.16930091185410337,-0.20893789901334886,0.26101504515950746,0.35320752262926214,0.2641337386018237,0.00,,125.191,0.144,24603100,-3.6,-3.61,-0.8,1.86,-0.38,8.69,1.97,83.44,26.56,Diversified Operations,,,32.9,24.36,0.20899854862119013
MGT GR Equity     ,Xetra,MG TECHNOLOGIES AG,Diversified Operations,-214.701648,18.13876853187483,1704.599,2030.7089999999998,1447.2389999999998,583.47,1413.09,326.11,1670.45,4058.7,-3.3100000000000023,52.07,126.61000000000001,0,55.22,51.91,1,61.57,0.24465,1.1915820029027577,0.00,0.2873232944749839,0,0.00,0.015169881981915392,0,27.68554490823453,1.0204429944027058,0.4199864488629364,11.43068478003317,27.794104090647203,1.017103918740233,0.3565769827777367,0.03685833158729684,0,0.16058923262761923,0.19131185692353453,0.1952228441437936,0.725613154960981,,24.465,0.821,1704599000,52.07,412.64,-71.23,74.54,61.57,326.11,71.76,4058.7,-55.22,Diversified Operations,5.5,,1670.45,583.47,1.1915820029027577
MK4 GR Equity     ,Frankfurt,MICROLOG LOGISTICS AG,Transport-Services,11.574298000000002,2.170739843193158,77.0722,136.60219999999998,125.78219999999999,10.82,129.48000000000002,59.53,80.77,262.39,-9.46,2.49,17.54,2.49,1.92,-7.540000000000001,0,-2.17,0.25476,0.7039187227866474,0.00,0.07920809474517981,0.00,-3.0281124497991967,-0.030336521971111707,0.009489690918099014,0,0.9542181503033305,0.29373146842486375,7.171163055872292,50.51493975903614,0.9736436208125443,0.479371165059644,-0.026866410796087658,0.01923076923076923,0.4357909316248202,0.7723926396288157,0.7370310758945153,0.5343347639484979,,25.476,0.485,77072200,2.49,-62.02,-5.59,15.05,-7.96,59.53,4.66,262.39,-1.92,Transport-Services,,,80.77,10.82,0.7039187227866474
FW1 GR Equity     ,Frankfurt,MIFA MITTELDEUTSCHE FAHRRADW,Bicycle Manufacturing,3.4667680000000005,2.6576480000000005,45.42,66.67,66.59,0.08,25.94,21.25,4.77,82.91,0,5.57,5.57,3.4667680000000005,0,0,0.3776,2.6576480000000005,0.2028,0.00,0.00,0.00119994000299985,0.00,0,0,0.041813629236521536,0,9.522012578616353,0.5478229405379328,11.955116696588869,11.955116696588869,2.5622598001537282,0.8031600530695936,0.5571589098532497,0.13364564379336932,0.3187340632968351,0.46785557023337737,4.454926624737946,4.2846153846153845,,20.28,,45420000,5.57,37.76,,,,21.25,1.3,82.91,,Bicycle Manufacturing,,,4.77,0.08,0.00
MUT GR Equity     ,Stuttgart,MINERALBRU UEBERKING-TEI0.00CH,Beverages-Non-alcoholic,12.730000000000004,5.545540647767442,132.3845,165.2845,158.7245,6.56,132.07,32.9,105.73,168.45,-8.990000000000002,-8.61,19.96,-8.61,-12.35,-21.340000000000003,0,-10.73,0.09343,0.9143686502177069,0.00,0.03968914205506263,0.00,0.00,-0.027129712080736126,-0.051113089937666965,0,1.2520996878842334,0.7858978925497181,7.952129258517034,0,1.1922707927577005,0.9422647669931732,-0.10148491440461553,-0.06519270084046339,0.19905072768468912,0.2485185199173619,0.3111699612219805,0.00,,9.343,0.63,132384500,-8.61,-1.11,-19.58,28.57,-4.57,32.9,2.12,168.45,12.35,Beverages-Non-alcoholic,,-0.27,105.73,6.56,0.9143686502177069
MIX GR Equity     ,Frankfurt,MIS AG,Decision Support Softwar,0.6401600000000001,0.4494695170229612,49.00002,49.70002,44.96002,4.74,7.889999999999999,0.7,11.93,44.65,-1.77,0.34,2.71,0.34,1.58,-0.18999999999999995,0,0.27,0.26476,0.7532656023222062,0.00,0.0953721950212495,0.00,-0.5588235294117645,-0.04344904815229563,0.007614781634938411,0,4.107294216261526,1.0974248600223964,16.590413284132843,132.23535294117647,3.9350768012668254,1.0069433370660694,0.022632020117351218,0.04309252217997466,0.014084501374446126,0.014285708454812874,0.0586756077116513,4.857142857142857,,26.476,0.519,49000020,0.34,-32.4,-0.6,2.37,-1.94,0.7,0.07,44.65,-1.58,Decision Support Softwar,,,11.93,4.74,0.7532656023222062
MME GR Equity     ,Xetra,MME ME MYSELF & EYE ENTERTAI,Broadcast Serv/Program,1.853657,1.9605594405594409,62.6585,62.7185,60.268499999999996,2.45,6.13,0.06,8.52,50.8,-0.26,0.77,1.15,0.5036569999999999,-1.09,-1.35,0.34590000000000004,0.62,0.58794,0.8505079825834543,0.00,0.039063434233918226,0,-2.68039558667903,0.012204724409448819,0.009914507874015746,101.06209677419355,7.354284037558686,1.2334350393700788,52.407391304347826,78.27077922077922,7.309848484848485,1.1863877952755906,0.0727699530516432,0.08216264274061989,0.0009566555322592218,0.0009575715984263907,0.007042253521126761,19.25,,58.794,0.586,62658500,0.77,34.59,-0.12,0.38,0.62,0.06,0.04,50.8,1.09,Broadcast Serv/Program,,,8.52,2.45,0.8505079825834543
MOB GR Equity     ,Xetra,MOBILCOM AG,Telephone-Integrated,180.91298,155.77418564371052,1141.897,1143.4569999999999,820.8969999999999,322.56,185.51,1.56,506.51,1897.32,-49.69,102.6,165.64,71.54298,-59.68,-109.37,0.30269999999999997,46.74,0.40348999999999996,1.7155297532656024,0.00,0.28209193699457,0.5622593068035944,-1.5287314003414452,0.02463474796028082,0.037707387262032765,24.43083012409071,2.254441175889913,0.6018473425674109,4.955910408113982,8.000945419103314,2.250589485700789,0.43266133282735647,0.09227853349390931,0.3856556519864158,0.001364283921476715,0.0013661477348657543,0.0030798997058300924,54.285714285714285,,40.349,1.182,1141897000,102.6,30.27,-13.35,63.04,46.74,1.56,1.89,1897.32,59.68,Telephone-Integrated,15,-26.28,506.51,322.56,1.7155297532656024
MWA GR Equity     ,Frankfurt,MOEBEL WALTHER AG,Retail-Home Furnishings,30.04,-3.650469635269121,90.6,273.13,238.93,34.2,191.72000000000003,182.53,43.39,495.9,-20.67,-1.25,19.42,-1.25,-10.62,-31.29,0,-9.66,0.43445,0.00,0.00,0.12521509903708858,0.00,0.00,-0.010828796128251664,-0.002520669489816495,0,2.0880387185987552,0.18269812462189958,12.303295571575694,0,1.208967776203966,0.4818108489614842,-0.22263194284397328,-0.006519924890465261,0.6682898253578882,2.0146799116997793,4.206729661212261,0.00,,43.445,-0.358,90600000,-1.25,-74.05,,20.67,-5.37,182.53,8.41,495.9,10.62,Retail-Home Furnishings,,0,43.39,34.2,-0.5195936139332366
MOK GR Equity     ,Frankfurt,A. MOKSEL AG,Food-Meat Products,21.752703000000004,2.496397849462366,97.80418,245.29418,216.90418,28.39,153.89,147.49,34.79,1811.19,-8.170000000000002,32.63,53,22.452703,8.87,0.6999999999999975,0.3119,2.63,0.36979999999999996,0.6153846153846154,0.00,0.11573857969235145,0,0.03117664719477194,0.0014520839889796211,0.012396657998332587,37.18790114068441,2.8112727795343493,0.05399995583014482,4.092531698113207,6.647385228317499,1.3456999122229538,0.11975782772652234,0.07559643575740155,0.14590098771850024,0.6012780246151784,1.5080132566931188,4.23943661971831,2.810508182601206,,36.98,0.424,97804180,32.63,31.19,-12.2,20.37,2.63,147.49,11.61,1811.19,-8.87,Food-Meat Products,,,34.79,28.39,0.6153846153846154
MGN GR Equity     ,Frankfurt,MOLOGEN AG,Medical-Biomedical/Gene,-2.63,-2.63,22.38763,22.38763,19.507630000000002,2.88,1.02,0,3.9,2.09,-0.19999999999999998,-3.53,-3.1599999999999997,-3.53,-0.7,-0.8999999999999999,0,-3.53,0.5832,1.462989840348331,0.00,0.1286424690777898,0.00,0.00,-1,-1,0,5.740417948717949,10.711784688995216,0,0,5.740417948717949,9.333794258373208,-0.9051282051282051,-1,0,0,0,0.00,,58.32,1.008,22387630,-3.53,-0.03,-0.17,0.37,-3.52,0,0,2.09,0.7,Medical-Biomedical/Gene,,,3.9,2.88,1.462989840348331
